Date,Open,High,Low,Close,Adj Close,Volume
2015-02-23,94.120003,94.410004,93.949997,94.309998,78.750954,5682000
2015-02-24,94.080002,95.330002,93.690002,94.980003,79.310425,5643600
2015-02-25,94.910004,99.309998,94.860001,98.660004,82.383293,16751600
2015-02-26,97.430000,99.879997,97.000000,99.510002,83.815178,16098800
2015-02-27,99.169998,99.300003,98.489998,98.900002,83.301353,7552500
2015-03-02,98.900002,101.089996,98.309998,100.000000,84.227890,12363300
2015-03-03,99.970001,100.440002,99.550003,99.739998,84.008896,8149700
2015-03-04,99.809998,100.480003,99.180000,100.250000,84.438446,9179400
2015-03-05,99.010002,99.919998,98.459999,99.110001,83.478256,9438800
2015-03-06,98.269997,98.989998,96.959999,97.129997,81.810539,9677900
2015-03-09,96.809998,98.250000,96.809998,97.709999,82.299042,8460300
2015-03-10,96.910004,97.120003,96.099998,96.290001,81.103027,7838900
2015-03-11,96.300003,96.769997,94.940002,94.959999,79.982819,9391100
2015-03-12,95.419998,96.440002,95.279999,96.250000,81.069336,8765100
2015-03-13,96.239998,97.050003,95.750000,96.349998,81.153557,5152800
2015-03-16,96.930000,97.470001,96.739998,97.150002,81.827393,4772200
2015-03-17,96.900002,97.150002,95.989998,96.169998,81.001961,4530700
2015-03-18,96.010002,97.239998,95.330002,97.000000,81.701042,5831000
2015-03-19,96.860001,97.010002,95.980003,95.980003,80.841904,3615400
2015-03-20,96.320000,97.720001,96.120003,97.050003,81.743172,10014000
2015-03-23,96.800003,99.120003,96.800003,98.620003,83.065544,9232000
2015-03-24,98.459999,99.839996,98.070000,99.360001,83.688820,7549900
2015-03-25,99.029999,99.610001,98.110001,98.139999,82.661232,6030500
2015-03-26,97.599998,97.970001,96.199997,97.639999,82.240105,10445800
2015-03-27,97.360001,97.849998,96.769997,96.959999,81.667366,4642400
2015-03-30,97.430000,98.320000,97.370003,97.879997,82.442230,4074500
2015-03-31,97.820000,98.430000,97.440002,97.440002,82.071640,5617000
2015-04-01,96.809998,97.019997,96.000000,96.290001,81.103027,7484800
2015-04-02,95.959999,96.239998,94.709999,95.830002,80.715584,6614300
2015-04-06,95.750000,96.820000,95.449997,96.279999,81.094612,4501300
2015-04-07,96.239998,96.790001,96.099998,96.349998,81.153557,4443700
2015-04-08,96.730003,97.500000,95.980003,96.849998,81.574707,4445200
2015-04-09,96.849998,97.430000,96.209999,96.550003,81.322021,4790000
2015-04-10,96.900002,97.949997,96.559998,97.800003,82.374893,5937800
2015-04-13,97.410004,97.750000,97.070000,97.440002,82.071640,5197900
2015-04-14,97.160004,97.739998,96.970001,97.580002,82.189590,4961100
2015-04-15,97.000000,97.550003,96.279999,96.440002,81.229370,6604400
2015-04-16,96.370003,97.440002,95.510002,95.629997,80.547119,5071700
2015-04-17,95.129997,95.349998,94.459999,94.879997,79.915405,6933600
2015-04-20,95.000000,96.260002,95.000000,96.180000,81.010376,4382400
2015-04-21,96.190002,96.550003,94.540001,94.870003,79.906990,5981700
2015-04-22,97.000000,99.349998,96.239998,97.839996,82.408562,19254300
2015-04-23,97.440002,97.519997,96.559998,97.000000,81.701042,6336500
2015-04-24,96.989998,99.080002,96.839996,98.739998,83.166626,7741300
2015-04-27,98.739998,98.940002,96.260002,96.440002,81.229370,7282700
2015-04-28,96.269997,96.889999,95.779999,96.830002,81.557861,4357400
2015-04-29,96.580002,97.669998,96.070000,97.019997,81.717873,5697200
2015-04-30,96.650002,97.370003,96.410004,96.550003,81.322021,8300300
2015-05-01,96.730003,97.970001,96.730003,97.800003,82.374893,6280300
2015-05-04,96.570000,98.629997,96.050003,96.129997,80.968254,8426300
2015-05-05,96.389999,96.470001,95.570000,96.129997,80.968254,7637000
2015-05-06,96.099998,96.660004,95.879997,96.389999,81.187263,6614500
2015-05-07,96.269997,97.330002,96.120003,96.779999,81.515755,5018900
2015-05-08,98.190002,99.150002,97.790001,98.230003,82.737053,7543100
2015-05-11,98.070000,98.389999,97.150002,97.510002,82.130592,4123700
2015-05-12,97.389999,98.349998,96.919998,97.949997,82.501221,4848100
2015-05-13,98.070000,98.489998,97.279999,97.349998,81.995842,6526900
2015-05-14,97.660004,97.870003,97.279999,97.709999,82.299042,4744000
2015-05-15,97.739998,99.040001,97.540001,98.040001,82.577034,7607200
2015-05-18,97.970001,98.250000,97.620003,98.019997,82.560173,4100800
2015-05-19,98.089996,101.080002,97.650002,100.680000,84.800644,10809200
2015-05-20,100.879997,100.980003,99.419998,100.110001,84.320534,6185100
2015-05-21,99.889999,99.959999,99.059998,99.279999,83.621452,4729500
2015-05-22,99.150002,99.480003,98.839996,98.989998,83.377174,4559500
2015-05-26,98.849998,99.199997,98.040001,98.459999,82.930771,7123100
2015-05-27,98.970001,99.220001,98.199997,98.660004,83.099251,8129500
2015-05-28,98.000000,98.209999,96.199997,96.480003,81.969261,10204000
2015-05-29,97.589996,97.769997,95.839996,95.930000,81.501984,6439100
2015-06-01,95.839996,96.910004,95.839996,96.220001,81.748367,4919200
2015-06-02,96.300003,96.970001,95.809998,96.290001,81.807838,4430300
2015-06-03,96.379997,97.070000,95.970001,96.519997,82.003242,4165700
2015-06-04,96.300003,96.970001,96.010002,96.309998,81.824829,4702800
2015-06-05,95.930000,96.089996,95.470001,95.540001,81.170654,3959300
2015-06-08,96.000000,96.040001,95.250000,95.320000,80.983742,4594600
2015-06-09,95.519997,95.559998,94.489998,94.730003,80.482468,7770900
2015-06-10,95.019997,95.629997,94.809998,95.300003,80.966728,4828600
2015-06-11,95.500000,96.330002,95.500000,95.589996,81.213142,4203900
2015-06-12,95.419998,95.550003,95.000000,95.059998,80.762848,3702400
2015-06-15,94.739998,95.000000,94.019997,94.300003,80.117165,5861800
2015-06-16,94.250000,94.669998,94.099998,94.629997,80.397507,3094800
2015-06-17,94.540001,95.519997,94.540001,95.220001,80.898766,3941000
2015-06-18,95.690002,96.629997,95.279999,96.169998,81.705894,5101000
2015-06-19,96.389999,97.139999,95.980003,96.080002,81.629433,8279300
2015-06-22,96.309998,97.029999,96.139999,96.870003,82.300621,3893300
2015-06-23,97.589996,97.959999,97.120003,97.180000,82.563995,4541700
2015-06-24,96.750000,97.449997,96.639999,96.639999,82.105202,3927100
2015-06-25,96.699997,96.910004,95.779999,95.790001,81.383026,4322300
2015-06-26,96.129997,97.349998,95.930000,97.290001,82.657471,6039500
2015-06-29,96.620003,97.230003,95.419998,95.440002,81.085670,8412800
2015-06-30,95.930000,96.300003,94.540001,95.070000,80.771347,6656000
2015-07-01,95.099998,95.820000,94.730003,95.760002,81.357559,4446200
2015-07-02,96.129997,96.599998,95.580002,96.169998,81.705894,3250900
2015-07-06,95.889999,96.279999,95.250000,95.650002,81.264084,3852500
2015-07-07,95.930000,96.779999,95.239998,96.680000,82.139175,4794400
2015-07-08,95.650002,96.589996,95.650002,95.839996,81.425507,4914300
2015-07-09,96.639999,97.269997,96.440002,96.489998,81.977745,5482500
2015-07-10,97.250000,97.779999,96.949997,97.650002,82.963295,5179200
2015-07-13,98.000000,98.510002,97.699997,98.430000,83.625984,4578700
2015-07-14,98.120003,99.050003,97.959999,98.779999,83.923347,5746100
2015-07-15,98.150002,99.629997,97.849998,99.070000,84.169716,7572500
2015-07-16,99.110001,99.110001,97.209999,97.860001,83.141701,7696200
2015-07-17,97.699997,98.220001,97.000000,97.500000,82.835846,6429800
2015-07-20,97.779999,98.209999,97.400002,97.489998,82.827362,4947000
2015-07-21,97.599998,97.720001,96.959999,97.320000,82.682930,4206700
2015-07-22,97.709999,98.250000,97.430000,97.580002,82.903831,5392600
2015-07-23,98.900002,99.000000,96.150002,97.089996,82.487518,10380700
2015-07-24,97.410004,97.410004,96.089996,96.099998,81.646408,5554600
2015-07-27,96.000000,96.750000,95.699997,96.040001,81.595451,5818600
2015-07-28,96.480003,97.419998,96.320000,97.330002,82.691429,4863000
2015-07-29,97.480003,98.389999,97.000000,98.209999,83.439056,6006500
2015-07-30,97.589996,99.339996,97.589996,99.169998,84.254684,5372500
2015-07-31,99.650002,101.099998,99.300003,99.860001,84.840919,7647000
2015-08-03,100.000000,100.180000,99.019997,99.419998,84.467087,4427300
2015-08-04,99.470001,99.519997,98.769997,99.139999,84.229195,2842100
2015-08-05,99.830002,100.139999,99.260002,99.800003,84.789955,3560600
2015-08-06,99.720001,100.180000,99.209999,99.349998,84.407616,6740200
2015-08-07,99.290001,99.419998,98.449997,98.919998,84.042282,3463700
2015-08-10,99.489998,99.949997,98.870003,99.389999,84.441612,3994500
2015-08-11,98.690002,99.160004,98.400002,98.809998,83.948845,3585000
2015-08-12,98.269997,98.430000,97.230003,98.279999,83.498535,4167100
2015-08-13,98.070000,99.820000,97.989998,99.370003,84.424599,4636400
2015-08-14,99.050003,99.559998,98.720001,99.269997,84.339653,3185600
2015-08-17,99.000000,100.910004,98.919998,100.660004,85.520584,5204100
2015-08-18,100.000000,101.440002,100.000000,100.760002,85.605553,4257300
2015-08-19,100.449997,101.879997,100.190002,101.099998,85.894394,5989000
2015-08-20,100.730003,101.000000,99.739998,99.760002,84.755951,6668000
2015-08-21,99.379997,99.389999,97.129997,97.129997,82.521507,10980000
2015-08-24,91.580002,95.879997,87.500000,92.870003,78.902214,15074800
2015-08-25,95.470001,95.480003,91.029999,91.209999,77.491867,11468800
2015-08-26,92.930000,95.199997,91.470001,95.150002,80.839302,16439800
2015-08-27,95.879997,97.370003,95.570000,97.330002,82.691429,10187100
2015-08-28,96.050003,96.660004,95.790001,96.250000,82.494293,5606000
2015-08-31,95.769997,95.879997,94.849998,95.019997,81.440071,5086600
2015-09-01,92.769997,94.279999,92.599998,93.470001,80.111603,7308400
2015-09-02,95.629997,96.120003,94.550003,96.040001,82.314301,6908100
2015-09-03,96.800003,97.430000,95.580002,96.010002,82.288605,6313900
2015-09-04,95.050003,95.580002,94.309998,94.849998,81.294373,4429100
2015-09-08,96.309998,96.879997,95.489998,96.779999,82.948547,5771100
2015-09-09,97.290001,97.389999,95.220001,95.430000,81.791481,5129400
2015-09-10,94.959999,95.849998,94.750000,95.250000,81.637192,6210800
2015-09-11,95.470001,97.419998,95.260002,97.410004,83.488525,6656300
2015-09-14,97.360001,97.660004,96.629997,96.970001,83.111397,4557200
2015-09-15,97.290001,98.589996,96.739998,98.190002,84.157043,5142600
2015-09-16,98.650002,98.739998,97.529999,98.690002,84.585579,5198700
2015-09-17,98.570000,98.970001,97.389999,97.839996,83.857048,7955000
2015-09-18,96.820000,97.699997,96.250000,97.050003,83.179970,10492700
2015-09-21,97.480003,98.169998,97.010002,97.900002,83.908501,4543500
2015-09-22,97.120003,98.080002,96.709999,97.199997,83.308517,6254500
2015-09-23,97.239998,97.849998,97.010002,97.379997,83.462799,3035300
2015-09-24,96.830002,97.430000,96.300003,97.290001,83.385658,4138800
2015-09-25,97.889999,98.699997,97.459999,97.589996,83.642776,4825800
2015-09-28,97.000000,97.739998,95.779999,95.959999,82.245712,6609800
2015-09-29,97.459999,97.790001,96.809998,97.480003,83.548515,6944800
2015-09-30,98.209999,98.699997,97.760002,98.529999,84.448456,5517600
2015-10-01,98.500000,99.000000,97.669998,98.779999,84.662704,4456600
2015-10-02,97.330002,99.809998,97.129997,99.790001,85.528366,4400800
2015-10-05,100.269997,101.639999,100.199997,101.169998,86.711136,6501600
2015-10-06,101.260002,102.300003,101.160004,101.900002,87.336815,7252400
2015-10-07,100.750000,101.900002,100.339996,101.769997,87.225380,6497100
2015-10-08,101.849998,103.470001,101.769997,102.949997,88.236740,8218900
2015-10-09,103.000000,103.440002,102.269997,102.760002,88.073921,5756600
2015-10-12,102.680000,103.309998,102.510002,103.239998,88.485306,3448200
2015-10-13,102.849998,103.510002,102.629997,103.379997,88.605293,4697300
2015-10-14,104.150002,104.930000,102.430000,102.820000,88.125343,9093000
2015-10-15,102.570000,105.199997,101.599998,103.660004,88.845276,10168300
2015-10-16,104.720001,105.010002,103.410004,104.820000,89.839485,7168300
2015-10-19,104.239998,105.150002,104.150002,104.489998,89.556656,7064300
2015-10-20,104.050003,104.349998,103.419998,103.839996,88.999565,4872200
2015-10-21,103.980003,104.250000,102.080002,102.540001,87.885338,7979600
2015-10-22,110.400002,111.000000,108.379997,110.870003,95.024864,25286600
2015-10-23,111.180000,112.870003,111.099998,112.589996,96.499039,11677300
2015-10-26,112.230003,113.959999,111.820000,112.180000,96.147652,11478600
2015-10-27,112.269997,112.349998,110.589996,111.639999,95.684814,10013300
2015-10-28,111.690002,112.949997,111.400002,112.940002,96.799004,4390300
2015-10-29,112.660004,112.949997,111.889999,112.620003,96.524734,3752600
2015-10-30,112.879997,113.290001,112.250000,112.250000,96.207619,6409500
2015-11-02,112.459999,112.839996,111.230003,112.110001,96.087639,5663000
2015-11-03,111.919998,112.309998,111.269997,112.080002,96.061920,4584900
2015-11-04,112.190002,112.529999,111.309998,112.400002,96.336189,6797100
2015-11-05,112.599998,113.449997,112.150002,112.849998,96.721878,5059100
2015-11-06,112.400002,113.440002,112.160004,113.309998,97.116142,4615600
2015-11-09,113.449997,113.480003,112.400002,112.930000,96.790459,8423800
2015-11-10,112.769997,114.989998,110.750000,113.220001,97.039009,12716500
2015-11-11,113.669998,114.430000,113.540001,113.849998,97.578964,8387800
2015-11-12,113.500000,113.739998,112.059998,112.110001,96.087639,5893800
2015-11-13,111.849998,112.360001,109.910004,109.970001,94.253479,8602400
2015-11-16,109.849998,111.059998,109.599998,111.059998,95.187683,6731800
2015-11-17,111.040001,111.820000,110.459999,110.940002,95.084854,6027600
2015-11-18,111.300003,112.589996,110.839996,112.529999,96.447617,5194500
2015-11-19,112.529999,113.709999,112.300003,113.300003,97.107574,5323500
2015-11-20,113.360001,114.169998,113.190002,113.910004,97.630394,6659400
2015-11-23,114.010002,114.900002,113.910004,114.470001,98.110359,4968400
2015-11-24,113.900002,114.559998,113.360001,114.279999,97.947517,6047700
2015-11-25,114.269997,114.919998,113.949997,114.400002,98.050362,7477200
2015-11-27,113.709999,114.389999,113.529999,114.230003,98.672295,2763700
2015-11-30,114.379997,114.489998,113.559998,114.160004,98.611832,7872000
2015-12-01,114.519997,114.930000,113.790001,114.449997,98.862320,5321900
2015-12-02,114.099998,114.269997,113.449997,113.720001,98.231766,5692200
2015-12-03,113.610001,114.440002,112.910004,113.389999,97.946709,6558600
2015-12-04,113.750000,116.389999,113.419998,116.199997,100.374001,7778200
2015-12-07,115.809998,116.510002,115.750000,116.419998,100.564041,4810700
2015-12-08,115.949997,116.860001,115.260002,116.529999,100.659035,4814200
2015-12-09,116.209999,117.300003,115.900002,116.580002,100.702240,7604700
2015-12-10,116.610001,117.510002,116.199997,117.199997,101.237778,5299900
2015-12-11,115.860001,116.610001,115.620003,116.080002,100.270325,5736400
2015-12-14,116.169998,117.070000,114.650002,116.260002,100.425827,7660700
2015-12-15,117.500000,118.239998,116.839996,116.930000,101.004578,6118300
2015-12-16,117.489998,118.750000,116.489998,117.839996,101.790627,6306300
2015-12-17,118.339996,118.900002,117.489998,117.500000,101.496933,5275900
2015-12-18,116.739998,117.279999,115.889999,116.660004,100.771355,11238900
2015-12-21,116.959999,117.739998,116.610001,117.690002,101.661079,3344600
2015-12-22,117.959999,118.040001,116.639999,117.720001,101.686974,4092000
2015-12-23,118.019997,118.849998,117.750000,118.800003,102.619881,3641900
2015-12-24,118.750000,118.989998,118.500000,118.570000,102.421211,1659300
2015-12-28,118.099998,118.900002,118.050003,118.750000,102.576698,2777200
2015-12-29,119.000000,120.230003,118.820000,120.070000,103.716919,3213900
2015-12-30,119.639999,119.989998,119.230003,119.430000,103.164078,2400800
2015-12-31,118.820000,119.180000,117.940002,118.139999,102.049759,3723200
2016-01-04,117.250000,117.730003,115.870003,117.580002,101.566055,9995000
2016-01-05,117.410004,119.230003,117.290001,119.199997,102.965401,6314000
2016-01-06,118.000000,119.269997,117.809998,118.400002,102.274376,6543800
2016-01-07,117.440002,117.970001,115.589996,115.660004,99.907539,7477900
2016-01-08,115.750000,117.470001,115.260002,115.480003,99.752052,6103400
2016-01-11,115.650002,117.059998,115.580002,116.690002,100.797256,6392400
2016-01-12,117.029999,117.739998,116.169998,117.440002,101.445099,5639700
2016-01-13,117.690002,117.870003,115.080002,115.120003,99.441093,6986000
2016-01-14,115.589996,117.129997,113.000000,116.620003,100.736801,9204500
2016-01-15,114.260002,116.449997,114.209999,115.180000,99.492912,10201900
2016-01-19,116.629997,117.709999,115.959999,117.500000,101.496933,9195300
2016-01-20,116.970001,118.000000,114.379997,115.779999,100.011192,11905200
2016-01-21,116.510002,118.440002,115.790001,117.839996,101.790627,9839100
2016-01-22,118.440002,118.750000,117.370003,118.400002,102.274376,9016600
2016-01-25,121.849998,121.900002,118.199997,119.199997,102.965401,15141500
2016-01-26,119.599998,121.300003,119.000000,120.430000,104.027878,8326100
2016-01-27,120.879997,121.620003,119.830002,120.870003,104.407974,7409000
2016-01-28,121.099998,122.599998,120.199997,122.379997,105.712288,7460500
2016-01-29,122.769997,124.349998,122.750000,123.779999,106.921638,10549900
2016-02-01,123.080002,124.830002,123.019997,124.610001,107.638580,6189900
2016-02-02,124.050003,124.339996,123.099998,123.949997,107.068451,7653000
2016-02-03,124.360001,124.580002,120.839996,121.470001,104.926231,9327000
2016-02-04,121.040001,121.239998,118.720001,120.660004,104.226563,7595000
2016-02-05,120.650002,120.650002,114.959999,115.400002,99.682945,13261700
2016-02-08,114.050003,116.360001,112.709999,116.050003,100.244415,11311500
2016-02-09,115.540001,117.800003,115.349998,117.010002,101.073692,7525700
2016-02-10,118.019997,118.529999,117.260002,117.540001,101.531487,5726300
2016-02-11,115.739998,117.500000,115.690002,116.730003,100.831779,7568600
2016-02-12,116.720001,118.330002,116.099998,117.930000,101.868362,8552800
2016-02-16,118.419998,119.180000,117.599998,119.180000,102.948128,10835800
2016-02-17,119.180000,119.400002,116.720001,118.639999,102.481667,12729000
2016-02-18,118.809998,119.459999,116.930000,117.169998,101.211899,9707100
2016-02-19,117.000000,117.349998,115.809998,116.529999,100.659035,10793700
2016-02-22,116.529999,118.160004,116.529999,117.669998,101.643776,6223300
2016-02-23,117.349998,118.150002,116.849998,116.900002,100.978668,5276700
2016-02-24,116.320000,117.330002,115.800003,117.059998,101.116859,5349800
2016-02-25,117.430000,118.500000,117.160004,118.370003,102.248444,6034000
2016-02-26,117.980003,118.269997,116.169998,117.059998,101.882889,5193700
2016-02-29,116.800003,118.370003,116.709999,117.190002,101.996056,6467700
2016-03-01,117.910004,119.190002,117.769997,118.849998,103.440811,4731500
2016-03-02,118.559998,118.730003,117.660004,118.480003,103.118790,4267700
2016-03-03,117.480003,117.480003,115.320000,116.690002,101.560883,9132000
2016-03-04,116.720001,117.449997,115.900002,117.180000,101.987350,5857400
2016-03-07,117.029999,117.570000,116.120003,117.150002,101.961212,5640700
2016-03-08,116.209999,119.080002,116.209999,118.419998,103.066566,6236200
2016-03-09,119.239998,120.199997,118.459999,119.639999,104.128395,6428200
2016-03-10,119.910004,120.860001,118.660004,119.980003,104.424309,6171200
2016-03-11,120.489998,122.010002,120.360001,121.550003,105.790749,7042300
2016-03-14,121.809998,123.489998,121.449997,122.900002,106.965721,7912100
2016-03-15,122.300003,123.760002,122.209999,123.430000,107.427002,5061400
2016-03-16,123.330002,124.059998,122.669998,123.519997,107.505348,6716700
2016-03-17,123.269997,123.849998,123.110001,123.160004,107.192001,6108700
2016-03-18,123.430000,124.120003,122.750000,124.080002,107.992729,14783800
2016-03-21,123.660004,124.500000,123.050003,123.809998,107.757744,4050100
2016-03-22,123.790001,124.389999,123.559998,123.820000,107.766434,3494500
2016-03-23,124.099998,125.000000,123.860001,124.190002,108.088470,4143600
2016-03-24,123.690002,124.000000,122.660004,123.290001,107.305168,5796700
2016-03-28,124.000000,124.199997,123.120003,123.169998,107.200722,4784400
2016-03-29,123.430000,124.570000,123.339996,123.970001,107.897003,7188200
2016-03-30,124.900002,126.099998,124.599998,125.830002,109.515854,4853700
2016-03-31,126.150002,126.959999,125.610001,125.680000,109.385292,7685900
2016-04-01,125.190002,127.389999,124.870003,127.019997,110.551559,5212400
2016-04-04,127.050003,127.870003,126.879997,127.570000,111.030266,4239300
2016-04-05,126.839996,127.779999,126.389999,127.379997,110.864883,6282200
2016-04-06,127.470001,127.690002,126.839996,127.519997,110.986732,5619900
2016-04-07,127.370003,128.520004,127.019997,128.139999,111.526344,4720800
2016-04-08,128.279999,128.740005,127.279999,127.959999,111.369690,3625600
2016-04-11,128.350006,128.690002,127.449997,127.559998,111.021553,6973700
2016-04-12,128.080002,128.279999,126.889999,127.610001,111.065071,5211400
2016-04-13,127.709999,127.919998,126.080002,126.889999,110.438431,4985200
2016-04-14,127.139999,128.089996,127.040001,127.510002,110.978027,4834800
2016-04-15,127.080002,128.039993,126.959999,127.779999,111.213036,3103800
2016-04-18,127.779999,128.910004,127.680000,128.850006,112.144318,4525600
2016-04-19,128.910004,129.350006,128.119995,128.860001,112.153000,4606300
2016-04-20,129.309998,129.800003,128.509995,128.550003,111.883202,5006700
2016-04-21,128.550003,128.750000,125.599998,125.790001,109.481026,7947600
2016-04-22,128.169998,128.399994,125.360001,125.500000,109.228630,9311300
2016-04-25,125.070000,127.529999,125.010002,127.459999,110.934486,6979900
2016-04-26,127.419998,128.339996,127.029999,127.709999,111.152092,4082300
2016-04-27,127.940002,128.559998,127.779999,128.300003,111.665604,4436200
2016-04-28,127.860001,128.850006,127.440002,127.919998,111.334869,3385800
2016-04-29,127.930000,127.930000,126.099998,126.489998,110.090256,6276900
2016-05-02,126.650002,128.220001,126.500000,128.199997,111.578575,4830800
2016-05-03,127.400002,128.990005,127.379997,128.399994,111.752609,4048400
2016-05-04,127.570000,130.429993,127.570000,129.330002,112.562080,6613700
2016-05-05,129.309998,129.979996,129.000000,129.279999,112.518555,4519700
2016-05-06,129.380005,130.580002,128.589996,130.580002,113.649994,4418400
2016-05-09,130.649994,131.500000,130.350006,130.830002,113.867592,5006800
2016-05-10,130.850006,131.960007,130.850006,131.600006,114.537743,4082600
2016-05-11,131.240005,131.619995,129.139999,129.139999,112.396698,6890200
2016-05-12,129.740005,130.539993,129.160004,130.119995,113.249619,4286800
2016-05-13,129.740005,130.160004,128.710007,128.830002,112.126892,6568700
2016-05-16,128.509995,129.729996,128.050003,129.639999,112.831886,4343600
2016-05-17,129.600006,129.970001,127.300003,127.690002,111.134689,5826200
2016-05-18,127.050003,127.470001,125.730003,126.209999,109.846596,7303200
2016-05-19,125.480003,125.599998,124.680000,125.290001,109.045845,6255100
2016-05-20,124.739998,125.000000,122.139999,122.559998,106.669815,9735900
2016-05-23,122.760002,123.730003,122.470001,122.809998,106.887405,7081600
2016-05-24,123.389999,124.769997,123.010002,123.949997,107.879585,4494100
2016-05-25,123.750000,123.989998,123.029999,123.260002,107.279045,5307400
2016-05-26,123.379997,123.980003,123.230003,123.790001,107.740341,3716300
2016-05-27,124.269997,124.680000,123.120003,123.250000,107.270348,3222800
2016-05-31,123.300003,123.410004,121.620003,122.059998,106.234642,7995200
2016-06-01,122.059998,122.739998,121.500000,121.970001,106.156296,5057200
2016-06-02,120.699997,121.510002,120.550003,121.169998,106.235207,4740200
2016-06-03,121.089996,121.669998,120.339996,121.349998,106.393028,4643000
2016-06-06,121.790001,122.169998,121.209999,122.000000,106.962914,4901700
2016-06-07,122.339996,123.379997,121.900002,121.900002,106.875229,4562100
2016-06-08,121.980003,122.489998,120.889999,122.110001,107.059349,3925900
2016-06-09,122.070000,123.089996,122.070000,122.790001,107.655533,4583400
2016-06-10,121.800003,122.660004,121.610001,122.360001,107.278534,4347400
2016-06-13,121.949997,123.970001,121.849998,122.989998,107.830887,5436700
2016-06-14,122.540001,123.190002,121.930000,122.510002,107.410042,6351400
2016-06-15,123.150002,123.320000,122.129997,122.250000,107.182121,4168100
2016-06-16,121.839996,122.629997,120.949997,122.470001,107.374977,3931800
2016-06-17,122.230003,122.709999,121.419998,122.269997,107.199631,8331400
2016-06-20,123.320000,124.080002,123.269997,123.419998,108.207893,5951000
2016-06-21,123.919998,124.000000,122.309998,122.629997,107.515244,4749000
2016-06-22,121.309998,121.449997,120.050003,120.620003,105.753014,6578900
2016-06-23,121.480003,121.750000,120.639999,121.209999,106.270279,3832800
2016-06-24,118.760002,121.110001,118.290001,119.440002,104.718452,6985900
2016-06-27,118.160004,118.160004,116.080002,116.300003,101.965469,14150500
2016-06-28,117.199997,118.639999,116.830002,118.500000,103.894310,6173000
2016-06-29,119.160004,119.959999,119.000000,119.489998,104.762276,5020400
2016-06-30,119.680000,120.449997,119.300003,120.339996,105.507500,4808100
2016-07-01,119.720001,120.860001,119.660004,120.400002,105.560135,3798100
2016-07-05,120.120003,120.800003,120.099998,120.760002,105.875748,5191100
2016-07-06,119.290001,120.959999,119.000000,120.629997,105.761757,5102800
2016-07-07,120.889999,121.239998,120.410004,120.919998,106.016006,3621300
2016-07-08,121.220001,121.690002,121.080002,121.309998,106.357941,3809600
2016-07-11,121.690002,122.120003,121.459999,122.000000,106.962914,4266300
2016-07-12,122.000000,122.589996,121.959999,122.250000,107.182121,3742000
2016-07-13,122.360001,123.019997,122.160004,122.820000,107.681847,3464200
2016-07-14,123.699997,124.209999,123.010002,123.930000,108.655014,6011900
2016-07-15,124.419998,124.440002,123.389999,123.610001,108.374466,3688400
